wheel,timestamp,error
left,1588319928.99,-0.236366742307
right,1588319928.99,-0.234596206849
left,1588319929.0,-0.232259655603
right,1588319929.0,-0.230229336881
left,1588319929.01,-0.228236929134
right,1588319929.01,-0.225952744645
right,1588319929.02,-0.221763536153
left,1588319929.02,-0.22429598045
right,1588319929.03,-0.217661070246
left,1588319929.03,-0.220436218318
right,1588319929.04,-0.213642208001
left,1588319929.04,-0.216655086605
right,1588319929.05,-0.209705356302
left,1588319929.05,-0.212951034577
right,1588319929.06,-0.205850515232
left,1588319929.06,-0.209322974288
right,1588319929.07,-0.202072489944
left,1588319929.07,-0.205768616237
right,1588319929.08,-0.198374572854
left,1588319929.08,-0.202287343471
right,1588319929.09,-0.194754756068
left,1588319929.09,-0.198877098027
right,1588319929.1,-0.191206585176
left,1588319929.1,-0.195536032884
right,1588319929.11,-0.18772912597
left,1588319929.11,-0.192262816004
left,1588319929.12,-0.189057155539
right,1588319929.12,-0.184326925619
left,1588319929.13,-0.1859164633
right,1588319929.13,-0.180996402563
left,1588319929.14,-0.182839421213
right,1588319929.14,-0.177732185551
left,1588319929.15,-0.179824194502
right,1588319929.15,-0.174531386447
left,1588319929.16,-0.176871099345
right,1588319929.16,-0.171399827422
left,1588319929.17,-0.173977341321
right,1588319929.17,-0.16833070459
left,1588319929.18,-0.171142819593
right,1588319929.18,-0.165326226485
right,1588319929.19,-0.162386309593
left,1588319929.19,-0.168366511975
left,1588319929.2,-0.165646618715
right,1588319929.2,-0.159508041971
left,1588319929.21,-0.162981982091
right,1588319929.21,-0.156689712769
left,1588319929.22,-0.160371667478
right,1588319929.22,-0.153930573229
left,1588319929.23,-0.157814638215
right,1588319929.23,-0.151229718672
left,1588319929.24,-0.155309834075
right,1588319929.24,-0.14858617776
left,1588319929.25,-0.152856191228
right,1588319929.25,-0.145998952577
left,1588319929.26,-0.15045267054
right,1588319929.26,-0.143467092852
right,1588319929.27,-0.140987994925
left,1588319929.27,-0.148099178713
right,1588319929.28,-0.13857198161
left,1588319929.28,-0.145795801209
right,1588319929.29,-0.136207259838
left,1588319929.29,-0.143539482662
right,1588319929.3,-0.133891537609
left,1588319929.3,-0.141328001307
right,1588319929.31,-0.131625275393
left,1588319929.31,-0.139161111307
right,1588319929.32,-0.129410625515
left,1588319929.32,-0.137038545966
right,1588319929.33,-0.127244826007
left,1588319929.33,-0.134958612212
right,1588319929.34,-0.125125687708
left,1588319929.34,-0.132920206945
left,1588319929.35,-0.130922559384
right,1588319929.35,-0.123052531104
right,1588319929.36,-0.121024507139
left,1588319929.36,-0.128964760783
right,1588319929.37,-0.119040954304
left,1588319929.37,-0.127045552844
left,1588319929.38,-0.125171988076
right,1588319929.38,-0.117107337303
left,1588319929.39,-0.123343362807
right,1588319929.39,-0.115227553429
left,1588319929.4,-0.121558873118
right,1588319929.4,-0.11340006758
left,1588319929.41,-0.119820160849
right,1588319929.41,-0.111624567511
left,1588319929.42,-0.118123884548
right,1588319929.42,-0.109900965499
right,1588319929.43,-0.108225479517
left,1588319929.43,-0.116469862852
left,1588319929.44,-0.114856376139
right,1588319929.44,-0.106599440319
left,1588319929.45,-0.113284164554
right,1588319929.45,-0.105020103202
right,1588319929.46,-0.103487251834
left,1588319929.46,-0.111750694019
left,1588319929.47,-0.110254155181
right,1588319929.47,-0.101997539126
left,1588319929.48,-0.108793653146
right,1588319929.48,-0.10054951817
left,1588319929.49,-0.107370559367
right,1588319929.49,-0.0991454485592
left,1588319929.5,-0.105981075419
right,1588319929.5,-0.0977802618889
left,1588319929.51,-0.104624969337
right,1588319929.51,-0.0964523710432
left,1588319929.52,-0.103301977365
right,1588319929.52,-0.0951626744543
left,1588319929.53,-0.102011999504
right,1588319929.53,-0.0939085591934
left,1588319929.54,-0.100755040179
right,1588319929.54,-0.0926908755842
right,1588319929.55,-0.0915087873941
left,1588319929.55,-0.0995301556238
right,1588319929.56,-0.0903609337935
left,1588319929.56,-0.0983363137865
right,1588319929.57,-0.0892459984977
left,1588319929.57,-0.0971725111261
right,1588319929.58,-0.088162721044
left,1588319929.58,-0.0960377796386
right,1588319929.59,-0.0871098933292
left,1588319929.59,-0.0949311864231
right,1588319929.6,-0.0860863591424
left,1588319929.6,-0.0938518346368
right,1588319929.61,-0.08509101009
left,1588319929.61,-0.0927988649592
right,1588319929.62,-0.0841227928888
left,1588319929.62,-0.0917714502862
right,1588319929.63,-0.0831807012527
left,1588319929.63,-0.0907687954677
right,1588319929.64,-0.0822637733034
left,1588319929.64,-0.0897901372835
right,1588319929.65,-0.0813710915349
left,1588319929.65,-0.0888347432771
left,1588319929.66,-0.0879019111224
right,1588319929.66,-0.0805017815376
left,1588319929.67,-0.0869909660662
right,1588319929.67,-0.0796550088331
left,1588319929.68,-0.0861012613849
right,1588319929.68,-0.0788299735954
left,1588319929.69,-0.0852321744381
right,1588319929.69,-0.0780259169864
left,1588319929.7,-0.0843831084463
right,1588319929.7,-0.0772421156977
left,1588319929.71,-0.083553489152
right,1588319929.71,-0.0764778810492
left,1588319929.72,-0.0827427649512
right,1588319929.72,-0.0757325544621
left,1588319929.73,-0.0819504055933
right,1588319929.73,-0.0750055082134
right,1588319929.74,-0.0742961411239
left,1588319929.74,-0.0811759041343
right,1588319929.75,-0.0736038814247
left,1588319929.75,-0.0804187701676
right,1588319929.76,-0.0729281834991
left,1588319929.76,-0.0796785320346
right,1588319929.77,-0.0722685264561
left,1588319929.77,-0.078954736117
right,1588319929.78,-0.0716244124498
left,1588319929.78,-0.0782469461292
right,1588319929.79,-0.0709953674055
left,1588319929.79,-0.0775547408429
right,1588319929.8,-0.0703809363578
left,1588319929.8,-0.0768777144562
right,1588319929.81,-0.0697806816931
left,1588319929.81,-0.0762154782856
right,1588319929.82,-0.0691941863269
left,1588319929.82,-0.0755676547253
right,1588319929.83,-0.0686210533918
left,1588319929.83,-0.0749338792524
right,1588319929.84,-0.0680609009247
left,1588319929.84,-0.074313800276
right,1588319929.85,-0.0675133626103
left,1588319929.85,-0.0737070786146
right,1588319929.86,-0.0669780872945
left,1588319929.86,-0.0731133860094
right,1588319929.87,-0.0664547383675
left,1588319929.87,-0.0725324052108
right,1588319929.88,-0.0659429900347
left,1588319929.88,-0.0719638305864
left,1588319929.89,-0.0714073644912
right,1588319929.89,-0.0654425306669
right,1588319929.9,-0.0649530619974
left,1588319929.9,-0.0708627186719
right,1588319929.91,-0.0644742970384
left,1588319929.91,-0.0703296139459
right,1588319929.92,-0.0640059587795
left,1588319929.92,-0.0698077801278
left,1588319929.93,-0.0692969551314
right,1588319929.93,-0.0635477790014
left,1588319929.94,-0.0687968861174
right,1588319929.94,-0.0630994994221
left,1588319929.95,-0.0683073253581
right,1588319929.95,-0.062660872078
left,1588319929.96,-0.0678280331971
right,1588319929.96,-0.0622316572036
right,1588319929.97,-0.061811622409
left,1588319929.97,-0.0673587764853
right,1588319929.98,-0.0614005455328
left,1588319929.98,-0.0668993282411
left,1588319929.99,-0.0664494682815
right,1588319929.99,-0.0609982107716
left,1588319930.0,-0.0660089843113
right,1588319930.0,-0.0606044060348
left,1588319930.01,-0.0655776681234
right,1588319930.01,-0.0602189279413
left,1588319930.02,-0.0651553157518
right,1588319930.02,-0.0598415818813
right,1588319930.03,-0.0594721777343
left,1588319930.03,-0.0647417301947
left,1588319930.04,-0.0643367190843
right,1588319930.04,-0.0591105295365
left,1588319930.05,-0.0639400942465
right,1588319930.05,-0.0587564593065
left,1588319930.06,-0.0635516738918
right,1588319930.06,-0.0584097934743
left,1588319930.07,-0.063171282142
right,1588319930.07,-0.0580703609632
left,1588319930.08,-0.0627987439457
right,1588319930.08,-0.0577379976952
left,1588319930.09,-0.0624338892579
right,1588319930.09,-0.0574125459452
left,1588319930.1,-0.0620765534304
right,1588319930.1,-0.0570938512275
left,1588319930.11,-0.0617265752207
right,1588319930.11,-0.0567817614372
left,1588319930.12,-0.061383796926
right,1588319930.12,-0.0564761289793
left,1588319930.13,-0.0610480668107
right,1588319930.13,-0.0561768111805
left,1588319930.14,-0.0607192349417
right,1588319930.14,-0.0558836693072
left,1588319930.15,-0.0603971537306
right,1588319930.15,-0.0555965669173
right,1588319930.16,-0.055315372686
left,1588319930.16,-0.0600816793838
right,1588319930.17,-0.0550399589122
left,1588319930.17,-0.0597726724028
right,1588319930.18,-0.0547701977909
left,1588319930.18,-0.0594699971414
right,1588319930.19,-0.0545059649208
left,1588319930.19,-0.0591735206308
right,1588319930.2,-0.0542471432488
left,1588319930.2,-0.0588831120616
right,1588319930.21,-0.0539936164662
left,1588319930.21,-0.0585986435948
right,1588319930.22,-0.0537452697526
left,1588319930.22,-0.0583199900456
right,1588319930.23,-0.0535019913891
left,1588319930.23,-0.0580470284481
right,1588319930.24,-0.0532636721528
left,1588319930.24,-0.0577796408722
right,1588319930.25,-0.0530302053796
left,1588319930.25,-0.0575177116403
right,1588319930.26,-0.0528014874691
left,1588319930.26,-0.0572611262447
right,1588319930.27,-0.0525774175809
left,1588319930.27,-0.0570097716137
right,1588319930.28,-0.0523578970663
left,1588319930.28,-0.0567635384019
left,1588319930.29,-0.0565223195106
right,1588319930.29,-0.0521428281641
left,1588319930.3,-0.0562860114217
right,1588319930.3,-0.0519321135695
left,1588319930.31,-0.0560545113401
right,1588319930.31,-0.0517256611406
left,1588319930.32,-0.0558277193657
right,1588319930.32,-0.0515233813093
right,1588319930.33,-0.0513251855603
left,1588319930.33,-0.0556055364048
left,1588319930.34,-0.0553878656041
right,1588319930.34,-0.0511309867353
left,1588319930.35,-0.0551746129824
right,1588319930.35,-0.0509406969059
left,1588319930.36,-0.0549656869385
right,1588319930.36,-0.0507542326618
left,1588319930.37,-0.0547609976374
right,1588319930.37,-0.0505715135897
left,1588319930.38,-0.0545604568782
right,1588319930.38,-0.0503924607302
left,1588319930.39,-0.05436397586
right,1588319930.39,-0.0502169942508
right,1588319930.4,-0.0500450364313
left,1588319930.4,-0.0541714695355
left,1588319930.41,-0.0539828563466
right,1588319930.41,-0.0498765118488
left,1588319930.42,-0.0537980551373
right,1588319930.42,-0.0497113478461
left,1588319930.43,-0.0536169849332
right,1588319930.43,-0.0495494700856
left,1588319930.44,-0.0534395669036
right,1588319930.44,-0.049390808166
right,1588319930.45,-0.0492352946189
left,1588319930.45,-0.0532657246056
right,1588319930.46,-0.0490828601663
left,1588319930.46,-0.053095384293
right,1588319930.47,-0.0489334352557
left,1588319930.47,-0.0529284709317
left,1588319930.48,-0.052764910937
right,1588319930.48,-0.0487869532435
left,1588319930.49,-0.0526046353115
right,1588319930.49,-0.04864335343
right,1588319930.5,-0.0485025750107
left,1588319930.5,-0.0524475756154
right,1588319930.51,-0.0483645518234
left,1588319930.51,-0.0522936630845
left,1588319930.52,-0.0521428284809
right,1588319930.52,-0.0482292195108
right,1588319930.53,-0.0480965209963
left,1588319930.53,-0.0519950072581
left,1588319930.54,-0.0518501376627
right,1588319930.54,-0.0479664025439
left,1588319930.55,-0.051708156771
right,1588319930.55,-0.0478388058495
left,1588319930.56,-0.0515690017363
right,1588319930.56,-0.0477136691494
right,1588319930.57,-0.0475909355875
left,1588319930.57,-0.0514326097596
right,1588319930.58,-0.0474705560109
left,1588319930.58,-0.0512989239121
right,1588319930.59,-0.0473524803992
left,1588319930.59,-0.0511678878199
left,1588319930.6,-0.0510394435015
right,1588319930.6,-0.0472366536116
right,1588319930.61,-0.0471230197761
left,1588319930.61,-0.0509135342719
left,1588319930.62,-0.0507901045028
right,1588319930.62,-0.0470115284847
left,1588319930.63,-0.0506691019053
right,1588319930.63,-0.046902135664
right,1588319930.64,-0.0467947954322
left,1588319930.64,-0.0505504753222
left,1588319930.65,-0.050434172418
right,1588319930.65,-0.0466894568517
right,1588319930.66,-0.0465860708006
left,1588319930.66,-0.0503201421769
right,1588319930.67,-0.0464845922118
left,1588319930.67,-0.0502083351874
left,1588319930.68,-0.0500987032667
right,1588319930.68,-0.0463849789483
left,1588319930.69,-0.049991199444
right,1588319930.69,-0.0462871897615
left,1588319930.7,-0.0498857772761
right,1588319930.7,-0.046191179003
left,1588319930.71,-0.0497823912041
right,1588319930.71,-0.0460969041451
left,1588319930.72,-0.049680997171
right,1588319930.72,-0.0460043256184
left,1588319930.73,0.924024943075
right,1588319930.73,0.923285556865
left,1588319930.74,0.911369511889
right,1588319930.74,0.909776078229
left,1588319930.75,0.898436710956
right,1588319930.75,0.896100779702
left,1588319930.76,0.885588162787
right,1588319930.76,0.882534702703
left,1588319930.77,0.872850248848
right,1588319930.77,0.869089612944
left,1588319930.78,0.860223741909
right,1588319930.78,0.855762412328
left,1588319930.79,0.847704017145
right,1588319930.79,0.842549092846
left,1588319930.8,0.835285608858
right,1588319930.8,0.829445936834
left,1588319930.81,0.822963155617
right,1588319930.81,0.816449671132
right,1588319930.82,0.80355749484
left,1588319930.82,0.810731657533
right,1588319930.83,0.790767112585
left,1588319930.83,0.798586589109
right,1588319930.84,0.778076772259
left,1588319930.84,0.786523957071
right,1588319930.85,0.765485323643
left,1588319930.85,0.774540295524
right,1588319930.86,0.752992371887
left,1588319930.86,0.762632504388
right,1588319930.87,0.740598823052
left,1588319930.87,0.75079671219
right,1588319930.88,0.728297647138
left,1588319930.88,0.739024913403
left,1588319930.89,0.72731848792
right,1588319930.89,0.716089798714
left,1588319930.9,0.71567771304
right,1588319930.9,0.703976797319
left,1588319930.91,0.704102335113
right,1588319930.91,0.691960075348
left,1588319930.92,0.692593110247
right,1588319930.92,0.680041331859
left,1588319930.93,0.681150930222
right,1588319930.93,0.668222145972
right,1588319930.94,0.656504388283
left,1588319930.94,0.669776995328
left,1588319930.95,0.658472828214
right,1588319930.95,0.644890150954
left,1588319930.96,0.647240236788
right,1588319930.96,0.63338168565
left,1588319930.97,0.63608126813
right,1588319930.97,0.621981349206
right,1588319930.98,0.610691554431
left,1588319930.98,0.624998159032
left,1588319930.99,0.613993286215
right,1588319930.99,0.599514725347
right,1588319931.0,0.588453256772
left,1588319931.0,0.603069118113
right,1588319931.01,0.577509478364
left,1588319931.01,0.592228169524
right,1588319931.02,0.566690778089
left,1588319931.02,0.581477173595
left,1588319931.03,0.57085870443
right,1588319931.03,0.556024859851
right,1588319931.04,0.545515720315
left,1588319931.04,0.560379303248
right,1588319931.05,0.535171358328
left,1588319931.05,0.550049688978
right,1588319931.06,0.524989169703
left,1588319931.06,0.539863027769
right,1588319931.07,0.514967971727
left,1588319931.07,0.529824606024
right,1588319931.08,0.505113772019
left,1588319931.08,0.519937484728
right,1588319931.09,0.495422995488
left,1588319931.09,0.510209043916
right,1588319931.1,0.48592252072
left,1588319931.1,0.500669212124
right,1588319931.11,0.476605785375
left,1588319931.11,0.491319580678
right,1588319931.12,0.467473781751
left,1588319931.12,0.482154319945
left,1588319931.13,0.473168103317
right,1588319931.13,0.458520349732
right,1588319931.14,0.449741772496
left,1588319931.14,0.464356356468
right,1588319931.15,0.441134888516
left,1588319931.15,0.455715398633
right,1588319931.16,0.432696668288
left,1588319931.16,0.447241785518
right,1588319931.17,0.424424174366
left,1588319931.17,0.438932244804
right,1588319931.18,0.416314585372
left,1588319931.18,0.430783691837
right,1588319931.19,0.408365182649
left,1588319931.19,0.422793193371
right,1588319931.2,0.400573216007
left,1588319931.2,0.414957857619
right,1588319931.21,0.392935961433
left,1588319931.21,0.407274841069
right,1588319931.22,0.385450731325
left,1588319931.22,0.399741375451
right,1588319931.23,0.378114909077
left,1588319931.23,0.392354783353
right,1588319931.24,0.370925912053
left,1588319931.24,0.385112453878
right,1588319931.25,0.363881151945
left,1588319931.25,0.37801179355
left,1588319931.26,0.371050251302
right,1588319931.26,0.356978066146
left,1588319931.27,0.364225343138
right,1588319931.27,0.350214157341
left,1588319931.28,0.357534630783
right,1588319931.28,0.343586950117
right,1588319931.29,0.337093970765
left,1588319931.29,0.350975687588
left,1588319931.3,0.344546113338
right,1588319931.3,0.33073276833
left,1588319931.31,0.338243569173
right,1588319931.31,0.324500937845
left,1588319931.32,0.332065770378
right,1588319931.32,0.318396139019
right,1588319931.33,0.312416024436
left,1588319931.33,0.326010448596
left,1588319931.34,0.320075353815
right,1588319931.34,0.306558270811
left,1588319931.35,0.314258274531
right,1588319931.35,0.300820590049
left,1588319931.36,0.308557051984
right,1588319931.36,0.295200738898
left,1588319931.37,0.30296956654
right,1588319931.37,0.289696523724
left,1588319931.38,0.297493973028
right,1588319931.38,0.284305366676
left,1588319931.39,0.292125949653
right,1588319931.39,0.27902359629
left,1588319931.4,0.28686549863
right,1588319931.4,0.273850614644
left,1588319931.41,0.281709216684
right,1588319931.41,0.268782766006
left,1588319931.42,0.276655103196
right,1588319931.42,0.26381945371
left,1588319931.43,0.271702369548
right,1588319931.43,0.258955689727
left,1588319931.44,0.266847138681
right,1588319931.44,0.254192914517
left,1588319931.45,0.262088546775
right,1588319931.45,0.249526146165
left,1588319931.46,0.257424884295
right,1588319931.46,0.244951990602
right,1588319931.47,0.240473602309
left,1588319931.47,0.25285341779
right,1588319931.48,0.236087550638
left,1588319931.48,0.248372480987
right,1588319931.49,0.231789118431
left,1588319931.49,0.24398126769
right,1588319931.5,0.227579495525
left,1588319931.5,0.239676159441
right,1588319931.51,0.223455717571
left,1588319931.51,0.235457815423
right,1588319931.52,0.219415492392
left,1588319931.52,0.231322973711
right,1588319931.53,0.215457354919
left,1588319931.53,0.2272696179
right,1588319931.54,0.211579490877
left,1588319931.54,0.223296695542
right,1588319931.55,0.207780825055
left,1588319931.55,0.219403426043
right,1588319931.56,0.204059385785
left,1588319931.56,0.215586563071
right,1588319931.57,0.200414213797
left,1588319931.57,0.211846931183
right,1588319931.58,0.19684397064
left,1588319931.58,0.208181491607
right,1588319931.59,0.193346951755
left,1588319931.59,0.20459038326
left,1588319931.6,0.201070456986
right,1588319931.6,0.189921346831
left,1588319931.61,0.197620935423
right,1588319931.61,0.186566371468
left,1588319931.62,0.194240561212
right,1588319931.62,0.183280585947
left,1588319931.63,0.190928323795
